Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0286_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0286_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0452_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0452_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0242_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0242_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495_0224_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495_0224_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490_0012_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490_0012_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767_0328_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767_0328_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0185_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0185_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.199975006921901879512837687266_0196_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.199975006921901879512837687266_0196_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350_0091_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350_0091_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192_0068_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192_0068_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0284_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_0284_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780_0377_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780_0377_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014_0073_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014_0073_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_0005_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_0005_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131_0037_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131_0037_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0146_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0146_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_0351_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_0351_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_0381_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596_0381_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_0176_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_0176_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_0095_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_0095_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075_0217_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075_0217_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0303_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0303_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_0143_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_0143_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557_0202_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557_0202_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825_0087_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825_0087_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0342_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0342_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372_0171_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372_0171_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273_0097_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273_0097_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_0164_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_0164_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_0039_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209_0039_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0389_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0389_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_0123_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_0123_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0456_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0456_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891_0111_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891_0111_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0233_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0233_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059_0056_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059_0056_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0433_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0433_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053_0140_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053_0140_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594_0148_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594_0148_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0200_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547_0200_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780_0201_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780_0201_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0294_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0294_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_0063_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_0063_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069_0053_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069_0053_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683_0064_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683_0064_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_0132_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_0132_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0039_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345_0039_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0118_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0118_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0276_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0276_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_0260_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_0260_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0127_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0127_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0166_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0166_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0059_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0059_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527_0084_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527_0084_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_0254_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_0254_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_0091_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_0091_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0092_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_0092_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0151_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0151_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843_0250_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843_0250_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0455_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_0455_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0099_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0099_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0165_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_0165_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0047_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311_0047_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223_0182_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223_0182_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0130_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_0130_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0076_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0076_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_0208_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_0208_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027_0165_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027_0165_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_0203_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_0203_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_0034_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_0034_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_0061_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_0061_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0358_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0358_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_0260_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_0260_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_0128_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_0128_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775_0007_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775_0007_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594_0249_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594_0249_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_0061_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_0061_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0339_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0339_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527_0086_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527_0086_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192_0088_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192_0088_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0162_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0162_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0175_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_0175_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865_0216_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865_0216_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0329_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0329_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0212_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0212_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_0054_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_0054_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131_0053_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131_0053_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811_0073_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811_0073_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409_0092_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409_0092_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594_0144_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594_0144_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565_0148_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565_0148_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0231_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_0231_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_0271_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_0271_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_0170_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_0170_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0435_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0435_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131_0141_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131_0141_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_0005_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371_0005_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0279_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_0279_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0278_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0278_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_0090_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_0090_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_0107_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_0107_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_0319_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_0319_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0053_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_0053_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0062_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0062_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0047_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0047_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865_0213_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865_0213_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0053_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_0053_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387_0093_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387_0093_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681_0058_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681_0058_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0336_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0336_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.190298296009658115773239776160_0216_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.190298296009658115773239776160_0216_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681_0209_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681_0209_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0010_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0010_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0159_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_0159_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_0104_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_0104_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375_0104_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375_0104_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_0413_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421_0413_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0335_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_0335_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0120_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_0120_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0198_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_0198_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_0032_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_0032_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_0220_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_0220_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_0160_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191_0160_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998_0002_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998_0002_mask.png
Unet_dataset\images\1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_0031_img.png,Unet_dataset\masks\1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_0031_mask.png
